id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1128936420946700839,The 10th room on BF,415966264,Ireneusz,,Central,40.75617,-74.17268,Private room,39,1,9,2024-11-17,1.09,10,238,9,
1129022665976791361,Cozy Rm D02 Close to NYC &Nwk DT,259668912,Kayode Lawal,,West,40.7440395,-74.1965006,Private room,65,1,10,2024-11-30,1.18,10,89,10,
1130549488016375777,Cozy Spacious Walkup | Full Kitchen | Large Yard,11673880,Peretz,,South,40.72303,-74.21491,Entire home/apt,245,1,17,2024-12-15,1.95,1,173,17,
1130571368763637866,Cozy double bed room SM#1,415966264,Ireneusz,,Central,40.75786,-74.17141,Private room,45,1,9,2024-12-15,1.17,10,237,9,
1130701119365402383,03 Perfect room in Newark,566552553,Djalma,,East,40.7291004,-74.1557531,Private room,60,1,29,2024-12-17,3.32,3,268,29,
1130716249908130970,02 Peaceful Room in Newark,566552553,Djalma,,East,40.72804,-74.156,Private room,60,1,14,2024-12-08,1.61,3,264,14,
1130724594613241637,01 Unique Master Room Newark,566552553,Djalma,,East,40.72981,-74.15649,Private room,80,1,19,2024-12-27,2.25,3,267,19,
1130902701820595819,Comfy Cozy 2 bed minute EWR/NYC,92856476,Debbie,,West,40.73933,-74.20786,Entire home/apt,217,2,6,2024-10-25,0.69,24,270,6,
1132463969822021870,Airport LayOver 2 QueenBeds | Private Room & Bath,547769072,Resident Center,,South,40.7123,-74.21033,Private room,88,2,0,,,11,269,0,
1132537797227017628,Fancy Studio,488099264,Rasheed,,West,40.74204,-74.19631,Entire home/apt,83,1,24,2024-12-16,3.06,1,267,24,
1133301552678615699,HWT Masters Private Room 'B' with Private Bath,569376949,Felix,,South,40.71818,-74.21362,Private room,70,1,6,2024-12-16,1.59,4,365,6,
1133622914600568917,Rainbow Light Flooded Rm next to NYC train & EWR,52659070,LilyRentals,,Central,40.74991,-74.18529,Private room,39,14,1,2024-09-27,0.31,93,255,1,
1133892521406210796,NJ Loft - 20 min from Penn Station,298198696,Christopher,,East,40.7343,-74.17108,Entire home/apt,128,1,17,2024-12-09,3.25,2,43,17,
1134170251931401629,3 bed 1 1/2 bath apt done Amanda's Way,336223652,Madeline,,South,40.7189332,-74.2178125,Entire home/apt,139,28,6,2024-10-20,0.73,1,364,6,
1134395624681908147,"Super! 1BR Oasis, 20 Min NYC, 4 Min to Prudential!",266183403,Shelly And Abe,,Central,40.7362797,-74.1699112,Entire home/apt,,2,22,2024-12-30,2.68,8,87,22,
1134400317780692456,Spotless 1BR King 20 MIN NYC & 4 MIN to Prudential,266183403,Shelly And Abe,,Central,40.7362797,-74.1699112,Entire home/apt,171,2,24,2024-12-19,2.82,8,85,24,
1134922398971432883,Exuberant 3 bedroom near EWR/NYC,92856476,Debbie,,West,40.7394,-74.19344,Entire home/apt,318,2,2,2024-12-02,0.32,24,269,2,
1134980593395713404,"Cozy 2BR near NY, Prudential, and MetLife""",107803728,Nelinson,,Central,40.72697,-74.18002,Entire home/apt,137,2,19,2024-12-23,2.37,2,154,19,
1136232767563698858,"Just Breathe Rm near NYC train, Penn Station & EWR",52659070,LilyRentals,,Central,40.7482,-74.18563,Private room,40,14,0,,,93,269,0,
1136236402356266468,"Flower Power Cozy Rm next to NYC Train, EWR & Penn",52659070,LilyRentals,,Central,40.74918,-74.18512,Private room,40,14,0,,,93,239,0,
1136237938768135458,"Cool blue vibes Room near NYC train & EWR, Penn",52659070,LilyRentals,,Central,40.74975,-74.18393,Private room,40,14,1,2024-11-10,0.58,93,270,1,
1136263241427439710,"Serene Backyard Facing Rm near NYC Train, EWR,Penn",52659070,LilyRentals,,Central,40.74869,-74.18485,Private room,42,14,1,2024-05-07,0.13,93,239,1,
1136274103893808575,"Tulips & Roses Room near NYC train, EWR, & Penn",52659070,LilyRentals,,Central,40.74883,-74.18397,Private room,45,14,2,2024-05-31,0.24,93,267,2,
1136276623180220770,World Traveler Cozy Rm Next to Manhattan EWR Train,52659070,LilyRentals,,Central,40.74891,-74.18325,Private room,42,14,1,2024-05-06,0.13,93,270,1,
1136396225827404480,Cozy Cute Positive Vibes Rm Near NYC Train & EWR,52659070,LilyRentals,,Central,40.7506,-74.185,Private room,42,14,3,2024-08-31,0.45,93,270,3,
1136431599223900990,"Watercolors Cozy Rm Near Manhattan Train, EWR,Penn",52659070,LilyRentals,,Central,40.74861,-74.18347,Private room,31,7,5,2024-09-02,0.60,93,265,5,
1136450208648401931,"Barefoot Luxury Rm Next to NYC train, EWR & Penn",52659070,LilyRentals,,Central,40.74842,-74.18347,Private room,36,2,3,2024-12-05,0.42,93,265,3,
1136514654297302002,"Beachy Keen Room Next to NYC, EWR Train",480222081,"Adrienne,Jasson",,Central,40.74975,-74.18518,Private room,35,10,3,2024-09-30,0.41,55,260,3,
1136516660545347215,"Watercolors Cozy Room Next to NYC train, EWR, Penn",480222081,"Adrienne,Jasson",,Central,40.74982,-74.18349,Private room,35,14,3,2024-11-16,0.37,55,263,3,
1136996657978813085,Nature Nirvana|Women Travelers|Bed+Breakfast,16927234,Tonja,,North,40.7730849,-74.1680911,Private room,154,2,6,2024-10-27,0.79,3,134,6,
1137125385344673813,"Home For You, So Enjoy",348193680,Felicitas,,Central,40.73468,-74.17627,Entire home/apt,156,3,5,2024-11-17,0.72,2,269,5,
1137676816602554688,Nambi1,484901190,Margaret,,West,40.74453,-74.21002,Entire home/apt,214,1,16,2024-12-28,1.94,2,363,16,
1138054594745327831,shushanna comfortable home,557248804,Shushanna,,West,40.753269227621495,-74.19332316839417,Private room,50,1,2,2024-08-01,0.26,1,269,2,
1138384424897095420,#1 Hudson Private Room C2,492288277,My Run,,Central,40.74858,-74.18416,Private room,60,1,0,,,9,269,0,
1138386687050415279,#2 Hudson Room C,492288277,My Run,,Central,40.74972,-74.18303,Private room,,1,3,2024-10-28,0.40,9,269,3,
1138397530636521764,1. Renner A Private Bdrm & Bthrm,507553023,Myrun,,South,40.71337,-74.20687,Private room,101,1,15,2024-12-08,1.88,18,269,15,
1138400651708380951,1. Renner C Bdrm & Shared Bath,507553023,Myrun,,South,40.71164,-74.20727,Private room,92,1,5,2024-11-10,0.67,18,269,5,
1138402553050644484,2. Renner B Bdrm & Shared Bthrm,507553023,Myrun,,South,40.71161,-74.2073,Private room,95,1,7,2024-11-28,0.99,18,270,7,
1138449569159285980,NEW 3BR w/ self checkin 25min frm NYC 8min frm EWR,369416627,Stā,,Central,40.72845,-74.18128,Entire home/apt,220,3,25,2024-11-18,3.01,1,235,25,
1139373955499084495,Classic Comfort,573377117,Dinatu,,West,40.748088,-74.1985603,Entire home/apt,130,1,18,2024-12-25,2.38,2,263,18,
1139395504475486388,The Rhythm and Blues Room,377551993,Sherkera,,Central,40.7341385,-74.17605530000002,Entire home/apt,218,1,5,2024-11-17,0.60,2,269,5,
1139413767725734686,2BR near NYC! Newark Univ. Hts,21500972,Hady,,Central,40.74307,-74.18464,Entire home/apt,214,28,0,,,7,200,0,
1139828721796804993,Botanical Bed+ Breakfast|Women Travelers|Near NYC,16927234,Tonja,,North,40.7730849,-74.1680911,Private room,307,2,3,2024-12-17,0.89,3,131,3,
1139903368343248660,"Chic Sanctuary close to Downtown,MetLife, NYC, EWR",440872275,Dbc Holdings Llc,,South,40.7182,-74.21567,Entire home/apt,125,1,35,2024-12-17,4.27,2,359,35,
1140083715775614026,Luxury Townhouse in Newark,573556538,Michael,,South,40.7163,-74.21976,Entire home/apt,193,2,24,2024-12-22,3.06,1,267,24,
1141189096914737615,2. Renner 5 Bdrm & 2 Bthrm,507553023,Myrun,,South,40.71189,-74.20866,Entire home/apt,581,1,1,2024-05-19,0.13,18,270,1,
1141401397344426641,"Rainbow Delight Spacious Rm Next to NYC train, EWR",480222081,"Adrienne,Jasson",,Central,40.74849,-74.18468,Private room,40,14,1,2024-05-31,0.14,55,269,1,
1141402476439083625,Gateway to Adventure: Modern Home Minutes from EWR,384176480,Spring,,South,40.71171,-74.1978,Entire home/apt,168,2,14,2024-12-15,1.71,1,179,14,
1142036043336269099,Stylish Apartment close to NYC & Train Station,32916846,Max Madhur,,East,40.72882,-74.16602,Entire home/apt,143,2,32,2024-12-24,4.03,5,69,32,
1142316836725777525,"Private Studio Near Hospital, Airport, & NYC Hub",22238126,Bob,,Central,40.742039751332264,-74.1915281788208,Entire home/apt,77,1,18,2024-12-21,2.16,2,364,18,
1142649045065592833,Spacious 2BR Loft Apartment,214182342,Davone,,West,40.74443188476052,-74.21114868465574,Entire home/apt,180,2,13,2024-12-16,3.20,1,177,13,
1143054153740558524,New 2 Bdrm 15mins to EWR Airport NY American Dream,84941698,Jorge,,North,40.77587,-74.18236,Entire home/apt,156,2,46,2024-12-11,5.97,12,158,46,
1143473404210619264,City Chic Loft in Newark/NYC,574379173,Abiodun,,South,40.7116404,-74.2089716,Private room,163,2,0,,,1,89,0,
1143549135037879596,Private Event Loft! Open Venue Space Book Now,69415985,Pedro,,East,40.72826744510148,-74.1692091152072,Entire home/apt,457,1,8,2024-12-01,1.13,1,81,8,
1143696746659309059,Urban Oasis in the Heart of Newark,426180130,Savannah,,Central,40.7296881,-74.1796536,Entire home/apt,92,1,22,2024-12-02,3.07,5,48,22,
1143784163207850660,Cozy Room with Spacious King Bed | Downtown Newark,426180130,Savannah,,Central,40.72969,-74.17965,Private room,71,1,24,2024-12-22,3.36,5,42,24,
1144295717568765214,Cozy Studio in the Ironbound,449605627,Juliana,,East,40.72768,-74.15218,Entire home/apt,150,2,13,2024-10-15,1.73,1,253,13,
1145908162398578148,Agape queen room6d,484261939,Islamiat,,West,40.7410903,-74.19713580000001,Private room,61,2,19,2024-11-11,2.38,19,268,19,
1145927025127709331,Private cozy room in Newark,351921122,Myles,,South,40.71895,-74.18918,Private room,,3,5,2024-09-08,0.63,2,267,5,
1146489417420049135,Unit#2 Vibrant City Room - Close to Everything!,426180130,Savannah,,Central,40.72969,-74.17965,Private room,65,1,26,2024-11-27,3.50,5,42,26,
1146501208846030422,Unit#1 Newark's Heart: Room near Downtown,426180130,Savannah,,Central,40.72969,-74.17965,Private room,65,1,24,2024-12-02,2.98,5,60,24,
1146596647583149499,"Modern City Getaway Near Downtown Newark, NYC, EWR",503843876,Kunal,,West,40.74858,-74.19729,Entire home/apt,244,2,31,2024-12-27,3.88,1,362,31,
1146656593623714848,"House, renovated, comfortable and cute",456367770,Saira,,West,40.76141,-74.18935,Entire home/apt,150,1,13,2024-10-27,1.77,1,265,13,
1146904874104344454,Luxury Downtown Apartment 20 Min From NYC,154903257,Jasmine,,Central,40.73408,-74.17469,Entire home/apt,,1,15,2024-12-23,1.92,3,179,15,
1146988897435932325,Luxury Downtown Apartment - 20 mins NYC,74189527,Tiana,,Central,40.73359776576342,-74.17424496263266,Entire home/apt,221,1,13,2024-12-18,1.73,2,269,13,
1147124626432300856,Newly renovated Newark apartment,455059763,Sara,,East,40.72778,-74.16827,Entire home/apt,206,1,23,2024-12-15,3.04,1,364,23,
1147199606462202189,Pastel Positivity Spacious Rm near Manhattan & EWR,52659070,LilyRentals,,Central,40.74847,-74.18397,Private room,38,1,3,2024-07-31,0.38,93,266,3,
1147460598905910592,The Blue Flamingo: Full Bedroom,451882478,Moriah,,South,40.70828,-74.21212,Private room,75,1,36,2024-12-14,4.48,6,268,36,
1147476873678455858,The Blue Flamingo: Queen Bedroom,451882478,Moriah,,South,40.70792,-74.21285,Private room,89,1,14,2024-12-08,1.75,6,268,14,
1147492325268557865,The Blue Flamingo: *Queen Bedroom,451882478,Moriah,,South,40.7078,-74.21356,Private room,80,1,22,2024-12-13,2.96,6,268,22,
1147501794881893260,The Blue Flamingo: *Full Bedroom,451882478,Moriah,,South,40.70655,-74.2126,Private room,,1,27,2024-12-14,3.35,6,268,27,
1147740094501646228,Cozy New Construction 3Bd 2Ba/10 mins to EWR/Penn,106814950,Sharon,,South,40.71366,-74.21189,Entire home/apt,295,2,29,2024-12-28,3.72,2,351,29,
1147762569641522519,The Blue Flamingo (Full House),451882478,Moriah,,South,40.70846,-74.21255,Entire home/apt,455,1,8,2024-11-29,1.10,6,268,8,
1147800347182431881,Upscale Modern House - LargeRM,59225370,Keasam,,Central,40.72993,-74.19882,Private room,150,1,0,,,2,267,0,
1147808206735788469,Upscale Modern House - 1RM,59225370,Keasam,,South,40.72969,-74.20053,Private room,100,1,0,,,2,269,0,
1147904767726005173,"1Bed 1Bath Apt near EWR, Parking 18' from Penn St.",504802807,Karen,,North,40.78527,-74.16838,Entire home/apt,119,1,32,2024-12-22,4.17,2,316,32,
1148598518126082217,"One room in Newark, New Jersey",575613724,Helen,,Central,40.72939,-74.19898,Private room,40,3,4,2024-09-18,0.54,1,183,4,
1150171397167156576,Spacious Studio-Near Penn,338687664,Shaun,,East,40.73513459999999,-74.17120849999999,Entire home/apt,141,1,20,2024-12-22,3.19,13,352,20,
1150725785460802135,Comfortable Place Near the Airport,523747727,Kuzmer,,South,40.71473,-74.21234,Private room,93,1,6,2024-12-13,0.87,8,268,6,
1150904239127720642,Modern&Homely Place with Balcony near NYC,284228042,Nelly,,Central,40.75549,-74.17253,Entire home/apt,152,2,28,2024-11-24,3.57,1,177,28,
1151503277453853542,"small room only, no kitchen.",511288345,Linda,,South,40.7211791,-74.2054234,Private room,48,1,0,,,4,269,0,
1152432967816077001,House in the City - NYC EWR,170249577,Carla,,East,40.72215,-74.15674,Entire home/apt,169,30,7,2024-12-21,1.06,2,362,7,
1152780248039341017,Stylish 3BDR/2Bath/Free Garage/5minToEWR airport,156240116,Sunday,,South,40.69174,-74.20204,Entire home/apt,303,1,29,2024-12-21,3.95,2,362,29,
